0, 0.00298, 90
1, 0.001925, 13
2, 0.002655, 11
3, 0.00236, 14
4, 0.00258, 12
5, 0.00285, 11
6, 0.00192, 13
7, 0.001935, 12
8, 0.001905, 11
9, 0.00255, 11
10, 0.00303, 13
11, 0.002015, 11
